session,species,size_bin,SVC_abundance,prey_abundance,pred_abundance,size_bin_lengths
176,slippery dick,2,0,12,0,6.506205
176,slippery dick,3,0,1,0,11.40044
176,spanish hogfish,2,0,1,0,6.506205
176,spanish mackerel,6,0,1,0,42.62977
176,stoplight parrotfish,2,0,7,0,6.506205
176,stoplight parrotfish,3,0,1,0,11.40044
176,striped parrotfish,2,0,12,0,6.506205
176,tomtate,1,0,110,0,3.265599
176,tomtate,2,0,2,0,6.506205
176,white grunt,2,0,1,0,6.506205
176,gag grouper,6,0,0,1,42.62977
176,graysby,6,0,0,3,42.62977
176,nassau grouper,6,0,0,2,42.62977
176,spotted moray,6,0,0,1,42.62977
177,slippery dick,3,2,6,0,11.40044
177,greenblotch parrotfish,2,2,2,0,6.506205
177,doctorfish,5,2,8,0,22.657
177,blue runner,5,1,0,0,22.657
177,blue tang,2,1,0,0,6.506205
177,rainbow parrotfish,6,4,1,0,42.62977
177,french grunt,2,41.25,28,0,6.506205
177,white grunt,3,8,1,0,11.40044
177,striped parrotfish,2,6,6,0,6.506205
177,clown wrasse,2,4,23,0,6.506205
177,bluehead wrasse,1,2.75,27,0,3.265599
177,yellowhead wrasse,2,7,45,0,6.506205
177,bicolor damselfish,1,37.74999999999999,152,0,3.265599
177,tomtate,1,40.00000000000001,0,0,3.265599
177,blackear wrasse,2,1,2,0,6.506205
177,cocoa damselfish,2,1,0,0,6.506205
177,redband parrotfish,2,1,12,0,6.506205
177,queen angelfish,5,1,0,0,22.657
177,spotfin butterflyfish,2,1,0,0,6.506205
177,blue angelfish,6,1,0,0,42.62977
177,butter hamlet,2,1,2,0,6.506205
177,hogfish,6,1,2,0,42.62977
177,ocean surgeonfish,2,1,0,0,6.506205
177,black grouper,6,1,0,0,42.62977
177,graysby,3,1,1,0,11.40044
177,puddingwife,3,1,0,0,11.40044
177,yellowtail damselfish,2,1,0,0,6.506205
177,stoplight parrotfish,2,1,1,0,6.506205
177,sharpnose puffer,1,1,1,0,3.265599
177,orangespotted filefish,2,1,0,0,6.506205
177,gray angelfish,6,1,0,0,42.62977
177,blackfin snapper,3,1,0,0,11.40044
177,french angelfish,6,1,0,0,42.62977
177,blue tang,3,2,0,0,11.40044
177,bluehead wrasse,2,7.25,34,0,6.506205
177,bicolor damselfish,2,113.25,128,0,6.506205
177,tomtate,2,120,309,0,6.506205
177,french grunt,3,13.75,5,0,11.40044
177,blue runner,6,1,0,0,42.62977
177,white grunt,4,1,0,0,16.60974
177,clown wrasse,3,1,2,0,11.40044
177,bluehead wrasse,3,1,9,0,11.40044
177,yellowhead wrasse,3,1,10,0,11.40044
177,balloonfish,4,0,1,0,16.60974
177,barred blenny,2,0,1,0,6.506205
177,beaugregory,1,0,1,0,3.265599
177,beaugregory,2,0,4,0,6.506205
177,blue angelfish,5,0,2,0,22.657
177,blue chromis,2,0,1,0,6.506205
177,blue parrotfish,6,0,1,0,42.62977
177,blue tang,4,0,1,0,16.60974
177,blue tang,5,0,2,0,22.657
177,bridled goby,1,0,34,0,3.265599
177,bridled goby,2,0,35,0,6.506205
177,colon goby,1,0,30,0,3.265599
177,colon goby,2,0,9,0,6.506205
177,goldentail moray,6,0,1,0,42.62977
177,goldspot goby,1,0,14,0,3.265599
177,goldspot goby,2,0,11,0,6.506205
177,graysby,4,0,1,0,16.60974
177,greenblotch parrotfish,1,0,1,0,3.265599
177,harlequin bass,1,0,1,0,3.265599
177,harlequin bass,2,0,4,0,6.506205
177,hogfish,5,0,2,0,22.657
177,longfin damselfish,1,0,1,0,3.265599
177,neon goby,1,0,1,0,3.265599
177,ocean surgeonfish,3,0,2,0,11.40044
177,red grouper,6,0,1,0,42.62977
177,redband parrotfish,1,0,18,0,3.265599
177,redband parrotfish,3,0,1,0,11.40044
177,redband parrotfish,4,0,2,0,16.60974
177,redband parrotfish,5,0,2,0,22.657
177,reef butterflyfish,2,0,1,0,6.506205
177,sharpnose puffer,2,0,2,0,6.506205
177,slippery dick,1,0,3,0,3.265599
177,slippery dick,2,0,31,0,6.506205
177,stoplight parrotfish,1,0,3,0,3.265599
177,striped grunt,2,0,7,0,6.506205
177,striped parrotfish,1,0,16,0,3.265599
177,yellowhead wrasse,1,0,1,0,3.265599
177,yellowhead wrasse,4,0,2,0,16.60974
177,gag grouper,6,0,0,1,42.62977
177,spotted moray,6,0,0,2,42.62977
178,permit,6,2,0,0,42.62977
178,porkfish,5,1,0,0,22.657
178,yellowhead wrasse,2,1,23,0,6.506205
178,squirrelfish,4,1,0,0,16.60974
178,stoplight parrotfish,5,2,4,0,22.657
178,blue tang,3,1,2,0,11.40044
178,creole wrasse,5,4,0,0,22.657
178,bicolor damselfish,1,36,98,0,3.265599
178,french grunt,3,6.75,0,0,11.40044
178,ocean surgeonfish,3,1,1,0,11.40044
178,redband parrotfish,3,1,2,0,11.40044
178,blackear wrasse,2,15,0,0,6.506205
178,blue chromis,2,6,13,0,6.506205
178,white grunt,5,3,0,0,22.657
178,striped parrotfish,2,6,6,0,6.506205
178,ocean surgeonfish,4,0.25,3,0,16.60974
178,redband parrotfish,4,0.5,3,0,16.60974
178,rock beauty,5,1,0,0,22.657
178,bluestriped grunt,5,1,0,0,22.657
178,princess parrotfish,5,1,2,0,22.657
178,spotted trunkfish,3,1,0,0,11.40044
178,gray angelfish,5,1,0,0,22.657
178,trumpetfish,6,1,0,0,42.62977
178,harlequin bass,2,1,5,0,6.506205
178,blue tang,4,2,1,0,16.60974
178,french grunt,4,19.25,1,0,16.60974
178,ocean surgeonfish,5,3.75,0,0,22.657
178,redband parrotfish,5,3.5,2,0,22.657
178,blackear wrasse,1,16,0,0,3.265599
178,white grunt,6,9,0,0,42.62977
178,bicolor damselfish,2,12,89,0,6.506205
178,porkfish,6,1,0,0,42.62977
178,yellowhead wrasse,3,1,4,0,11.40044
178,squirrelfish,6,1,0,0,42.62977
178,stoplight parrotfish,6,1,0,0,42.62977
178,blue tang,5,1,0,0,22.657
178,french grunt,5,1,0,0,22.657
178,redband parrotfish,6,1,0,0,42.62977
178,blackear wrasse,3,1,0,0,11.40044
178,blue chromis,3,1,6,0,11.40044
178,beaugregory,2,0,1,0,6.506205
178,black grouper,6,0,1,1,42.62977
178,blue dartfish,3,0,2,0,11.40044
178,bluehead wrasse,1,0,20,0,3.265599
178,bluehead wrasse,2,0,151,0,6.506205
178,bluehead wrasse,3,0,7,0,11.40044
178,bridled goby,1,0,33,0,3.265599
178,bridled goby,2,0,49,0,6.506205
178,brown chromis,2,0,1,0,6.506205
178,butter hamlet,3,0,1,0,11.40044
178,clown wrasse,2,0,1,0,6.506205
178,colon goby,1,0,11,0,3.265599
178,colon goby,2,0,4,0,6.506205
178,creole wrasse,1,0,17,0,3.265599
178,creole wrasse,2,0,4,0,6.506205
178,creole wrasse,4,0,12,0,16.60974
178,french angelfish,5,0,2,0,22.657
178,french angelfish,6,0,1,0,42.62977
178,goldspot goby,1,0,22,0,3.265599
178,goldspot goby,2,0,23,0,6.506205
178,graysby,2,0,1,0,6.506205
178,graysby,4,0,1,9,16.60974
178,graysby,5,0,2,4,22.657
178,greenblotch parrotfish,1,0,3,0,3.265599
178,greenblotch parrotfish,2,0,5,0,6.506205
178,harlequin bass,1,0,1,0,3.265599
178,hogfish,4,0,1,0,16.60974
178,longfin damselfish,2,0,1,0,6.506205
178,longspine squirrelfish,5,0,1,0,22.657
178,masked goby,1,0,358,0,3.265599
178,masked goby,2,0,1,0,6.506205
178,pallid goby,1,0,8,0,3.265599
178,pallid goby,2,0,9,0,6.506205
178,porcupinefish,6,0,1,0,42.62977
178,princess parrotfish,3,0,1,0,11.40044
178,princess parrotfish,4,0,2,0,16.60974
178,redband parrotfish,1,0,10,0,3.265599
178,redband parrotfish,2,0,16,0,6.506205
178,reef butterflyfish,2,0,2,0,6.506205
178,rock beauty,4,0,2,0,16.60974
178,roughhead blenny,1,0,5,0,3.265599
178,sand diver,4,0,1,0,16.60974
178,sharpnose puffer,1,0,6,0,3.265599
178,slippery dick,2,0,1,0,6.506205
178,spotfin butterflyfish,3,0,10,0,11.40044
178,spotted goatfish,4,0,2,0,16.60974
178,squirrelfish,5,0,3,0,22.657
178,stoplight parrotfish,2,0,2,0,6.506205
178,striped parrotfish,1,0,7,0,3.265599
178,striped parrotfish,3,0,3,0,11.40044
178,sunshinefish,1,0,1,0,3.265599
178,trumpetfish,5,0,1,0,22.657
178,yellowhead wrasse,1,0,8,0,3.265599
178,barracuda,6,0,0,1,42.62977
178,graysby,6,0,0,2,42.62977
178,green moray,6,0,0,1,42.62977
178,spotted moray,6,0,0,1,42.62977
179,graysby,4,2,3,3,16.60974
179,bridled goby,1,1,15,0,3.265599
179,sharpnose puffer,2,2,1,0,6.506205
179,spanish hogfish,2,1,0,0,6.506205
179,spotfin butterflyfish,3,2,0,0,11.40044
179,stoplight parrotfish,4,1,0,0,16.60974
179,blue chromis,2,1,3,0,6.506205
179,princess parrotfish,5,4,5,0,22.657
179,white grunt,4,3,1,0,16.60974
179,foureye butterflyfish,2,1,1,0,6.506205
179,bluehead wrasse,1,10,33,0,3.265599
179,bicolor damselfish,1,26.25,49,0,3.265599
179,redband parrotfish,2,1,7,0,6.506205
179,striped parrotfish,2,9.75,3,0,6.506205
179,ocean surgeonfish,4,1.75,3,0,16.60974
179,yellowhead wrasse,2,2,10,0,6.506205
179,blue tang,2,1,0,0,6.506205
179,redband parrotfish,3,6.5,1,0,11.40044
179,blue tang,3,2.75,2,0,11.40044
179,harlequin bass,3,1,1,0,11.40044
179,butter hamlet,3,1,0,0,11.40044
179,reef butterflyfish,3,1,0,0,11.40044
179,smooth trunkfish,4,1,2,0,16.60974
179,stoplight parrotfish,5,1,1,0,22.657
179,blue chromis,3,2,6,0,11.40044
179,foureye butterflyfish,3,3,0,0,11.40044
179,bluehead wrasse,2,20,113,0,6.506205
179,ocean surgeonfish,5,5.25,0,0,22.657
179,yellowhead wrasse,3,5,10,0,11.40044
179,bluehead wrasse,3,9,20,0,11.40044
179,bicolor damselfish,2,8.75,72,0,6.506205
179,redband parrotfish,4,1.5,3,0,16.60974
179,striped parrotfish,3,3.25,1,0,11.40044
179,blue tang,4,1.25,3,0,16.60974
179,bridled goby,2,1,13,0,6.506205
179,spanish hogfish,5,1,0,0,22.657
179,stoplight parrotfish,6,1,1,0,42.62977
179,white grunt,5,1,1,0,22.657
179,bluehead wrasse,4,1,0,0,16.60974
179,redband parrotfish,5,1,3,0,22.657
179,yellowhead wrasse,4,1,3,0,16.60974
179,barred hamlet,2,0,1,0,6.506205
179,butter hamlet,2,0,1,0,6.506205
179,colon goby,1,0,13,0,3.265599
179,colon goby,2,0,3,0,6.506205
179,creole wrasse,2,0,2,0,6.506205
179,goldspot goby,1,0,7,0,3.265599
179,goldspot goby,2,0,11,0,6.506205
179,gray triggerfish,2,0,1,0,6.506205
179,green moray,6,0,1,2,42.62977
179,greenblotch parrotfish,1,0,2,0,3.265599
179,greenblotch parrotfish,2,0,2,0,6.506205
179,harlequin bass,2,0,6,0,6.506205
179,longfin damselfish,1,0,1,0,3.265599
179,masked goby,1,0,44,0,3.265599
179,pallid goby,1,0,5,0,3.265599
179,princess parrotfish,4,0,2,0,16.60974
179,princess parrotfish,6,0,1,0,42.62977
179,queen angelfish,5,0,1,0,22.657
179,redband parrotfish,1,0,9,0,3.265599
179,redtail parrotfish,5,0,1,0,22.657
179,roughhead blenny,1,0,10,0,3.265599
179,sharpnose puffer,1,0,9,0,3.265599
179,slippery dick,2,0,1,0,6.506205
179,smooth trunkfish,3,0,1,0,11.40044
179,spanish grunt,4,0,1,0,16.60974
179,spotfin butterflyfish,2,0,1,0,6.506205
179,spotted goatfish,4,0,1,0,16.60974
179,stoplight parrotfish,1,0,1,0,3.265599
179,striped parrotfish,1,0,1,0,3.265599
179,striped parrotfish,4,0,1,0,16.60974
179,striped parrotfish,5,0,3,0,22.657
179,yellowhead wrasse,1,0,9,0,3.265599
179,yellowtail snapper,5,0,6,0,22.657
179,barracuda,6,0,0,2,42.62977
179,goldentail moray,5,0,0,1,22.657
179,graysby,5,0,0,6,22.657
179,spotted moray,6,0,0,1,42.62977
180,greenblotch parrotfish,2,2,2,0,6.506205
180,blue tang,3,1,1,0,11.40044
180,stoplight parrotfish,5,1,0,0,22.657
180,spotted goatfish,4,1,0,0,16.60974
180,blue chromis,2,4,18,0,6.506205
180,foureye butterflyfish,2,3,2,0,6.506205
180,striped parrotfish,1,1,1,0,3.265599
180,bluehead wrasse,1,7,33,0,3.265599
180,bicolor damselfish,1,64,55,0,3.265599
180,redband parrotfish,1,1,20,0,3.265599
180,princess parrotfish,2,2.5,0,0,6.506205
180,ocean surgeonfish,3,1.25,0,0,11.40044
180,smooth trunkfish,3,1.75,2,0,11.40044
180,yellowhead wrasse,2,3,6,0,6.506205
180,white grunt,4,4,0,0,16.60974
180,striped parrotfish,2,3.25,4,0,6.506205
180,redband parrotfish,2,1.25,14,0,6.506205
180,hogfish,5,1,0,0,22.657
180,queen parrotfish,5,1,0,0,22.657
180,harlequin bass,2,1,2,0,6.506205
180,graysby,4,1,0,6,16.60974
180,butter hamlet,2,1,1,0,6.506205
180,trumpetfish,6,1,0,0,42.62977
180,rock beauty,3,1,0,0,11.40044
180,blue tang,4,2,1,0,16.60974
180,stoplight parrotfish,6,2,0,0,42.62977
180,spotted goatfish,5,3,0,0,22.657
180,striped parrotfish,3,8.5,0,0,11.40044
180,bluehead wrasse,2,20,104,0,6.506205
180,redband parrotfish,3,4.5,3,0,11.40044
180,princess parrotfish,3,5,2,0,11.40044
180,ocean surgeonfish,4,2.75,2,0,16.60974
180,smooth trunkfish,4,4.25,0,0,16.60974
180,yellowhead wrasse,3,8,5,0,11.40044
180,striped parrotfish,4,3.25,1,0,16.60974
180,redband parrotfish,4,1.25,0,0,16.60974
180,princess parrotfish,4,1.5,2,0,16.60974
180,foureye butterflyfish,3,1,0,0,11.40044
180,striped parrotfish,5,1,0,0,22.657
180,bluehead wrasse,3,1,4,0,11.40044
180,bicolor damselfish,2,1,106,0,6.506205
180,redband parrotfish,5,1,4,0,22.657
180,princess parrotfish,5,1,4,0,22.657
180,ocean surgeonfish,5,1,0,0,22.657
180,smooth trunkfish,5,1,0,0,22.657
180,yellowhead wrasse,4,1,2,0,16.60974
180,white grunt,5,1,0,0,22.657
180,beaugregory,1,0,1,0,3.265599
180,beaugregory,2,0,1,0,6.506205
180,blue chromis,3,0,2,0,11.40044
180,bluelip parrotfish,1,0,5,0,3.265599
180,bluelip parrotfish,2,0,10,0,6.506205
180,bridled goby,1,0,18,0,3.265599
180,bridled goby,2,0,12,0,6.506205
180,brown chromis,2,0,2,0,6.506205
180,colon goby,1,0,8,0,3.265599
180,colon goby,2,0,3,0,6.506205
180,french grunt,3,0,1,0,11.40044
180,french grunt,4,0,1,0,16.60974
180,goldspot goby,1,0,20,0,3.265599
180,goldspot goby,2,0,12,0,6.506205
180,graysby,2,0,1,0,6.506205
180,graysby,5,0,1,2,22.657
180,greenblotch parrotfish,1,0,2,0,3.265599
180,harlequin bass,1,0,1,0,3.265599
180,longspine squirrelfish,4,0,1,0,16.60974
180,masked goby,1,0,72,0,3.265599
180,pallid goby,1,0,3,0,3.265599
180,pallid goby,2,0,3,0,6.506205
180,princess parrotfish,6,0,1,0,42.62977
180,roughhead blenny,1,0,20,0,3.265599
180,sharpnose puffer,1,0,9,0,3.265599
180,sharpnose puffer,2,0,2,0,6.506205
180,spotfin butterflyfish,3,0,1,0,11.40044
180,stoplight parrotfish,2,0,3,0,6.506205
180,yellowhead wrasse,1,0,9,0,3.265599
180,graysby,6,0,0,2,42.62977
180,spotted moray,5,0,0,1,22.657
182,red grouper,6,2,8,3,42.62977
182,stoplight parrotfish,5,2,0,0,22.657
182,porkfish,5,2,2,0,22.657
182,rainbow parrotfish,6,2,2,0,42.62977
182,threespot damselfish,1,1,0,0,3.265599
182,sharpnose puffer,2,1,0,0,6.506205
182,blue tang,3,1,0,0,11.40044
182,neon goby,1,3,7,0,3.265599
182,sergeant major,1,2,1,0,3.265599
182,cocoa damselfish,2,4,0,0,6.506205
182,bluestriped grunt,4,8.5,0,0,16.60974
182,white grunt,3,1,0,0,11.40044
182,bluehead wrasse,2,6,0,0,6.506205
182,hogfish,5,2,1,0,22.657
182,mahogany snapper,4,10,0,0,16.60974
182,bicolor damselfish,1,9,8,0,3.265599
182,striped parrotfish,1,2.25,1,0,3.265599
182,tomtate,1,26.75,161,0,3.265599
182,white grunt,4,14,7,0,16.60974
182,hogfish,3,0.25,0,0,11.40044
182,gray snapper,5,1,14,0,22.657
182,gray angelfish,6,1,0,0,42.62977
182,gray triggerfish,5,1,2,0,22.657
182,puddingwife,2,1,0,0,6.506205
182,queen angelfish,3,1,1,0,11.40044
182,bluestriped grunt,5,24.5,48,0,22.657
182,hogfish,2,2.5,0,0,6.506205
182,mahogany snapper,5,29,0,0,22.657
182,striped parrotfish,2,6.75,1,0,6.506205
182,tomtate,2,80.25,99,0,6.506205
182,hogfish,4,0.25,0,0,16.60974
182,threespot damselfish,2,1,0,0,6.506205
182,sharpnose puffer,3,1,0,0,11.40044
182,blue tang,4,1,0,0,16.60974
182,sergeant major,2,1,0,0,6.506205
182,bluestriped grunt,6,1,0,0,42.62977
182,white grunt,5,1,29,0,22.657
182,bluehead wrasse,3,1,0,0,11.40044
182,mahogany snapper,6,1,0,0,42.62977
182,bicolor damselfish,2,1,7,0,6.506205
182,balloonfish,4,0,1,0,16.60974
182,barred cardinalfish,2,0,1,0,6.506205
182,beaugregory,1,0,4,0,3.265599
182,beaugregory,2,0,10,0,6.506205
182,blue parrotfish,6,0,1,0,42.62977
182,bluehead wrasse,1,0,2,0,3.265599
182,bridled goby,1,0,3,0,3.265599
182,bridled goby,2,0,3,0,6.506205
182,colon goby,2,0,1,0,6.506205
182,dusky damselfish,2,0,2,0,6.506205
182,french grunt,2,0,1,0,6.506205
182,goldspot goby,1,0,4,0,3.265599
182,goldspot goby,2,0,12,0,6.506205
182,gray snapper,4,0,3,0,16.60974
182,gray snapper,6,0,1,0,42.62977
182,hogfish,6,0,1,0,42.62977
182,masked goby,1,0,1,0,3.265599
182,neon goby,2,0,8,0,6.506205
182,ocean surgeonfish,4,0,2,0,16.60974
182,porkfish,1,0,1,0,3.265599
182,queen angelfish,2,0,1,0,6.506205
182,redband parrotfish,2,0,2,0,6.506205
182,roughhead blenny,1,0,5,0,3.265599
182,sailor's choice,5,0,1,0,22.657
182,spotfin butterflyfish,3,0,2,0,11.40044
182,spotted moray,6,0,4,1,42.62977
182,stoplight parrotfish,1,0,1,0,3.265599
182,stoplight parrotfish,2,0,2,0,6.506205
182,tiger goby,1,0,1,0,3.265599
182,white grunt,1,0,1,0,3.265599
182,goldentail moray,5,0,0,1,22.657
182,red grouper,5,0,0,2,22.657
182,spotted moray,4,0,0,1,16.60974
182,spotted moray,5,0,0,1,22.657
185,porkfish,5,2,0,0,22.657
185,stoplight parrotfish,1,1,1,0,3.265599
185,yellowtail snapper,2,1,0,0,6.506205
185,white grunt,2,9.75,33,0,6.506205
185,striped parrotfish,1,1,4,0,3.265599
185,bluestriped grunt,3,2,9,0,11.40044
185,french grunt,2,1.5,9,0,6.506205
185,striped parrotfish,2,9.5,49,0,6.506205
185,redband parrotfish,2,1,14,0,6.506205
185,cocoa damselfish,2,1,0,0,6.506205
185,gray angelfish,6,1,0,0,42.62977
185,graysby,3,1,0,0,11.40044
185,threespot damselfish,2,1,8,0,6.506205
185,bluehead wrasse,2,1,3,0,6.506205
185,midnight parrotfish,6,1,0,0,42.62977
185,butter hamlet,2,1,0,0,6.506205
185,blue angelfish,3,1,0,0,11.40044
185,gray snapper,5,1,1,0,22.657
185,white grunt,3,19.5,93,0,11.40044
185,bluestriped grunt,4,4,6,0,16.60974
185,french grunt,3,3.5,0,0,11.40044
185,white grunt,4,8.75,20,0,16.60974
185,striped parrotfish,3,3.5,1,0,11.40044
185,bluestriped grunt,5,2,0,0,22.657
185,stoplight parrotfish,2,1,11,0,6.506205
185,yellowtail snapper,3,1,2,0,11.40044
185,white grunt,5,1,8,0,22.657
185,french grunt,4,1,1,0,16.60974
185,balloonfish,4,0,1,0,16.60974
185,beaugregory,2,0,5,0,6.506205
185,bicolor damselfish,1,0,1,0,3.265599
185,blue parrotfish,2,0,1,0,6.506205
185,blue tang,3,0,2,0,11.40044
185,bridled goby,2,0,1,0,6.506205
185,colon goby,2,0,1,0,6.506205
185,goldspot goby,1,0,3,0,3.265599
185,goldspot goby,2,0,1,0,6.506205
185,gray snapper,6,0,1,0,42.62977
185,highhat,3,0,1,0,11.40044
185,hogfish,6,0,1,0,42.62977
185,masked goby,1,0,14,0,3.265599
185,masked goby,2,0,2,0,6.506205
185,neon goby,1,0,6,0,3.265599
185,red grouper,6,0,1,1,42.62977
185,redband parrotfish,1,0,1,0,3.265599
185,redband parrotfish,3,0,1,0,11.40044
185,redband parrotfish,4,0,1,0,16.60974
185,roughhead blenny,1,0,4,0,3.265599
185,saucereye porgy,5,0,1,0,22.657
185,sergeant major,2,0,1,0,6.506205
185,sharpnose puffer,2,0,1,0,6.506205
185,slippery dick,2,0,1,0,6.506205
185,stoplight parrotfish,4,0,1,0,16.60974
185,stoplight parrotfish,5,0,2,0,22.657
185,stoplight parrotfish,6,0,1,0,42.62977
185,striped parrotfish,5,0,1,0,22.657
185,threespot damselfish,3,0,1,0,11.40044
185,tomtate,3,0,1,0,11.40044
185,tomtate,4,0,5,0,16.60974
185,yellowtail snapper,4,0,5,0,16.60974
185,yellowtail snapper,5,0,2,0,22.657
185,gag grouper,6,0,0,1,42.62977
185,lionfish,6,0,0,1,42.62977
185,spotted moray,6,0,0,1,42.62977
186,needlefish sp.,3,2,0,0,11.40044
186,redband parrotfish,1,1.25,1,0,3.265599
186,stoplight parrotfish,1,1,1,0,3.265599
186,striped parrotfish,1,2.5,6,0,3.265599
186,bar jack,4,4,0,0,16.60974
186,stoplight parrotfish,2,2.75,10,0,6.506205
186,sharpnose puffer,2,1,7,0,6.506205
186,bluehead wrasse,1,1,5,0,3.265599
186,white grunt,5,1,4,0,22.657
186,cocoa damselfish,2,1,0,0,6.506205
186,schoolmaster snapper,5,1,0,0,22.657
186,chub sp.,6,1,0,0,42.62977
186,graysby,5,1,0,0,22.657
186,bicolor damselfish,2,1,3,0,6.506205
186,gray angelfish,5,1,1,0,22.657
186,blue tang,4,1,0,0,16.60974
186,ocean surgeonfish,3,1,0,0,11.40044
186,puddingwife,2,1,0,0,6.506205
186,redband parrotfish,2,3.75,22,0,6.506205
186,striped parrotfish,2,6.5,56,0,6.506205
186,stoplight parrotfish,3,0.25,0,0,11.40044
186,stoplight parrotfish,4,1,1,0,16.60974
186,striped parrotfish,3,1,6,0,11.40044
186,bar jack,5,1,0,0,22.657
186,beaugregory,2,0,4,0,6.506205
186,beaugregory,3,0,1,0,11.40044
186,black hamlet,3,0,1,0,11.40044
186,blue parrotfish,2,0,1,0,6.506205
186,blue tang,3,0,2,0,11.40044
186,bluehead wrasse,2,0,48,0,6.506205
186,bluehead wrasse,3,0,9,0,11.40044
186,bluestriped grunt,3,0,1,0,11.40044
186,bridled goby,2,0,2,0,6.506205
186,butter hamlet,2,0,3,0,6.506205
186,butter hamlet,3,0,2,0,11.40044
186,clown wrasse,2,0,2,0,6.506205
186,colon goby,1,0,2,0,3.265599
186,colon goby,2,0,6,0,6.506205
186,french grunt,4,0,4,0,16.60974
186,goldspot goby,1,0,4,0,3.265599
186,goldspot goby,2,0,1,0,6.506205
186,hogfish,4,0,1,0,16.60974
186,masked goby,1,0,6,0,3.265599
186,neon goby,1,0,1,0,3.265599
186,pallid goby,2,0,1,0,6.506205
186,redband parrotfish,3,0,5,0,11.40044
186,redband parrotfish,4,0,1,0,16.60974
186,roughhead blenny,1,0,11,0,3.265599
186,slender filefish,2,0,1,0,6.506205
186,slippery dick,2,0,1,0,6.506205
186,striped parrotfish,4,0,1,0,16.60974
186,threespot damselfish,2,0,2,0,6.506205
186,threespot damselfish,3,0,2,0,11.40044
186,trumpetfish,6,0,1,0,42.62977
186,white grunt,2,0,5,0,6.506205
186,white grunt,3,0,14,0,11.40044
186,white grunt,4,0,33,0,16.60974
186,yellow jack,6,0,3,0,42.62977
186,yellowhead wrasse,2,0,1,0,6.506205
186,black grouper,6,0,0,1,42.62977
186,gray snapper,6,0,0,4,42.62977
186,red hind,6,0,0,1,42.62977
187,graysby,3,1,3,0,11.40044
187,gray angelfish,6,2,0,0,42.62977
187,beaugregory,2,2,2,0,6.506205
187,spotfin butterflyfish,3,2,2,0,11.40044
187,yellowhead wrasse,1,1,28,0,3.265599
187,ocean surgeonfish,2,1,0,0,6.506205
187,foureye butterflyfish,2,3,5,0,6.506205
187,redband parrotfish,1,1,9,0,3.265599
187,sharpnose puffer,1,3,7,0,3.265599
187,creole wrasse,2,4,2,0,6.506205
187,blue parrotfish,6,4,2,0,42.62977
187,doctorfish,3,3,0,0,11.40044
187,atlantic spadefish,6,4,0,0,42.62977
187,brown chromis,2,4,8,0,6.506205
187,blue chromis,1,1,0,0,3.265599
187,bicolor damselfish,1,10.75,58,0,3.265599
187,bluehead wrasse,1,18.5,15,0,3.265599
187,princess parrotfish,2,3.75,0,0,6.506205
187,striped parrotfish,2,1.5,1,0,6.506205
187,bluelip parrotfish,1,5,0,0,3.265599
187,blue tang,3,1,0,0,11.40044
187,white grunt,5,1,0,0,22.657
187,cero,6,1,0,0,42.62977
187,coney,5,1,0,1,22.657
187,spotted goatfish,4,1,0,0,16.60974
187,trumpetfish,5,1,0,0,22.657
187,reef butterflyfish,3,1,3,0,11.40044
187,squirrelfish,5,1,2,0,22.657
187,blue angelfish,6,1,0,0,42.62977
187,porkfish,5,1,0,0,22.657
187,rock beauty,3,1,1,0,11.40044
187,goldspot goby,2,1,8,0,6.506205
187,harlequin bass,2,1,2,0,6.506205
187,scrawled cowfish,5,1,0,0,22.657
187,stoplight parrotfish,6,1,1,0,42.62977
187,queen angelfish,6,1,0,0,42.62977
187,yellowhead wrasse,2,2,18,0,6.506205
187,ocean surgeonfish,3,1,1,0,11.40044
187,redband parrotfish,3,2,11,0,11.40044
187,blue chromis,2,3,3,0,6.506205
187,bicolor damselfish,2,32.25,63,0,6.506205
187,bluehead wrasse,2,54.5,86,0,6.506205
187,striped parrotfish,3,3.5,0,0,11.40044
187,princess parrotfish,4,0.25,0,0,16.60974
187,graysby,5,1,0,2,22.657
187,ocean surgeonfish,4,1,1,0,16.60974
187,redband parrotfish,5,1,1,0,22.657
187,sharpnose puffer,2,1,10,0,6.506205
187,doctorfish,4,1,2,0,16.60974
187,bluehead wrasse,3,1,3,0,11.40044
187,princess parrotfish,5,1,2,0,22.657
187,striped parrotfish,4,1,1,0,16.60974
187,bluelip parrotfish,2,1,9,0,6.506205
187,blue tang,5,0,1,0,22.657
187,bridled goby,1,0,10,0,3.265599
187,bridled goby,2,0,6,0,6.506205
187,brown chromis,3,0,1,0,11.40044
187,butter hamlet,3,0,3,0,11.40044
