session,species,size_bin,SVC_prey_abundance,prey_abundance,size_bin_lengths
179,bridled goby,2,0,3,7.528017
179,butter hamlet,2,0,1,7.528017
179,colon goby,1,0,16,3.634207
179,creole wrasse,2,0,2,7.528017
179,goldspot goby,1,0,17,3.634207
179,goldspot goby,2,0,1,7.528017
179,gray triggerfish,2,0,1,7.528017
179,green moray,6,0,1,47.85287
179,greenblotch parrotfish,1,0,4,3.634207
179,harlequin bass,1,0,1,3.634207
179,harlequin bass,2,0,6,7.528017
179,longfin damselfish,1,0,1,3.634207
179,masked goby,1,0,44,3.634207
179,pallid goby,1,0,5,3.634207
179,queen angelfish,5,0,1,24.92811
179,redband parrotfish,1,0,13,3.634207
179,redband parrotfish,5,0,3,24.92811
179,redtail parrotfish,5,0,1,24.92811
179,roughhead blenny,1,0,10,3.634207
179,slippery dick,2,0,1,7.528017
179,smooth trunkfish,4,0,2,17.94324
179,spanish grunt,4,0,1,17.94324
179,spotfin butterflyfish,2,0,1,7.528017
179,spotted goatfish,3,0,1,12.9106
179,stoplight parrotfish,1,0,1,3.634207
179,striped parrotfish,4,0,2,17.94324
179,striped parrotfish,5,0,2,24.92811
179,yellowhead wrasse,1,0,9,3.634207
179,yellowtail snapper,5,0,6,24.92811
180,greenblotch parrotfish,1,1,3,3.634207
180,blue tang,3,2,1,12.9106
180,stoplight parrotfish,5,1,0,24.92811
180,spotted goatfish,4,3,0,17.94324
180,blue chromis,2,4,19,7.528017
180,foureye butterflyfish,2,4,2,7.528017
180,striped parrotfish,1,1,1,3.634207
180,bluehead wrasse,1,7,81,3.634207
180,bicolor damselfish,1,65,91,3.634207
180,redband parrotfish,1,1,25,3.634207
180,princess parrotfish,2,7.5,1,7.528017
180,ocean surgeonfish,3,1.25,0,12.9106
180,smooth trunkfish,2,1,0,7.528017
180,yellowhead wrasse,2,9,4,7.528017
180,white grunt,4,1.5,0,17.94324
180,striped parrotfish,2,11.75,4,7.528017
180,redband parrotfish,2,1.25,10,7.528017
180,smooth trunkfish,3,4.25,2,12.9106
180,hogfish,5,1,0,24.92811
180,queen parrotfish,5,1,0,24.92811
180,harlequin bass,2,1,1,7.528017
180,graysby,4,1,0,17.94324
180,butter hamlet,2,1,1,7.528017
180,trumpetfish,6,1,0,47.85287
180,rock beauty,3,1,0,12.9106
180,stoplight parrotfish,6,2,0,47.85287
180,bluehead wrasse,2,20,58,7.528017
180,redband parrotfish,3,4.5,2,12.9106
180,ocean surgeonfish,4,2.75,2,17.94324
180,white grunt,3,2.5,0,12.9106
180,striped parrotfish,3,3.25,0,12.9106
180,redband parrotfish,4,1.25,0,17.94324
180,princess parrotfish,4,1.5,1,17.94324
180,smooth trunkfish,4,1.75,0,17.94324
180,yellowhead wrasse,3,2,5,12.9106
180,greenblotch parrotfish,2,1,1,7.528017
180,blue tang,4,1,1,17.94324
180,spotted goatfish,5,1,0,24.92811
180,striped parrotfish,4,1,1,17.94324
180,bluehead wrasse,3,1,2,12.9106
180,redband parrotfish,5,1,4,24.92811
180,princess parrotfish,5,1,5,24.92811
180,ocean surgeonfish,5,1,0,24.92811
180,yellowhead wrasse,4,1,1,17.94324
180,white grunt,5,1,0,24.92811
180,beaugregory,1,0,1,3.634207
180,beaugregory,2,0,1,7.528017
180,bicolor damselfish,2,0,70,7.528017
180,blue chromis,3,0,1,12.9106
180,bluelip parrotfish,1,0,11,3.634207
180,bluelip parrotfish,2,0,4,7.528017
180,bridled goby,1,0,28,3.634207
180,bridled goby,2,0,2,7.528017
180,brown chromis,2,0,2,7.528017
180,colon goby,1,0,11,3.634207
180,french grunt,3,0,1,12.9106
180,french grunt,4,0,1,17.94324
180,goldspot goby,1,0,30,3.634207
180,goldspot goby,2,0,2,7.528017
180,graysby,2,0,1,7.528017
180,graysby,5,0,1,24.92811
180,harlequin bass,1,0,2,3.634207
180,longspine squirrelfish,4,0,1,17.94324
180,masked goby,1,0,72,3.634207
180,pallid goby,1,0,6,3.634207
180,princess parrotfish,3,0,2,12.9106
180,roughhead blenny,1,0,20,3.634207
180,sharpnose puffer,1,0,11,3.634207
180,spotfin butterflyfish,3,0,1,12.9106
180,stoplight parrotfish,1,0,1,3.634207
180,stoplight parrotfish,2,0,2,7.528017
180,yellowhead wrasse,1,0,12,3.634207
182,red grouper,6,2,6,47.85287
182,stoplight parrotfish,5,2,0,24.92811
182,porkfish,5,2,2,24.92811
182,rainbow parrotfish,6,2,2,47.85287
182,threespot damselfish,1,1,0,3.634207
182,sharpnose puffer,2,2,0,7.528017
182,blue tang,3,1,0,12.9106
182,neon goby,1,3,15,3.634207
182,sergeant major,1,3,1,3.634207
182,cocoa damselfish,1,1,0,3.634207
182,bluestriped grunt,3,1,0,12.9106
182,white grunt,3,4,0,12.9106
182,bluehead wrasse,1,1,2,3.634207
182,hogfish,5,2,1,24.92811
182,mahogany snapper,3,1,0,12.9106
182,bicolor damselfish,1,10,12,3.634207
182,striped parrotfish,1,6.75,1,3.634207
182,tomtate,1,80.25,260,3.634207
182,bluestriped grunt,4,7.5,1,17.94324
182,bluehead wrasse,2,5,0,7.528017
182,hogfish,3,0.25,0,12.9106
182,mahogany snapper,4,29,0,17.94324
182,gray snapper,5,1,12,24.92811
182,gray angelfish,5,1,0,24.92811
182,gray triggerfish,5,1,2,24.92811
182,puddingwife,2,1,0,7.528017
182,queen angelfish,2,1,2,7.528017
182,cocoa damselfish,2,3,0,7.528017
182,bluestriped grunt,5,25.5,47,24.92811
182,white grunt,4,12,10,17.94324
182,hogfish,1,2.5,0,3.634207
182,hogfish,4,0.25,0,17.94324
182,mahogany snapper,5,10,0,24.92811
182,striped parrotfish,2,2.25,1,7.528017
182,tomtate,2,26.75,0,7.528017
182,threespot damselfish,2,1,0,7.528017
182,blue tang,4,1,0,17.94324
182,bluehead wrasse,3,1,0,12.9106
182,balloonfish,4,0,1,17.94324
182,barred cardinalfish,1,0,1,3.634207
182,beaugregory,1,0,8,3.634207
182,beaugregory,2,0,6,7.528017
182,bicolor damselfish,2,0,3,7.528017
182,blue parrotfish,6,0,1,47.85287
182,bridled goby,1,0,6,3.634207
182,colon goby,2,0,1,7.528017
182,dusky damselfish,2,0,2,7.528017
182,french grunt,2,0,1,7.528017
182,goldspot goby,1,0,10,3.634207
182,goldspot goby,2,0,6,7.528017
182,gray snapper,4,0,5,17.94324
182,gray snapper,6,0,1,47.85287
182,hogfish,6,0,1,47.85287
182,masked goby,1,0,1,3.634207
182,ocean surgeonfish,4,0,2,17.94324
182,porkfish,1,0,1,3.634207
182,red grouper,5,0,2,24.92811
182,redband parrotfish,1,0,1,3.634207
182,redband parrotfish,2,0,1,7.528017
182,roughhead blenny,1,0,5,3.634207
182,sailor's choice,5,0,1,24.92811
182,spotfin butterflyfish,3,0,2,12.9106
182,spotted moray,6,0,4,47.85287
182,stoplight parrotfish,1,0,2,3.634207
182,stoplight parrotfish,2,0,1,7.528017
182,tiger goby,1,0,1,3.634207
182,white grunt,1,0,1,3.634207
182,white grunt,5,0,26,24.92811
185,porkfish,4,1,0,17.94324
185,stoplight parrotfish,1,1,3,3.634207
185,yellowtail snapper,2,2,0,7.528017
185,white grunt,2,29.25,85,7.528017
185,striped parrotfish,1,1,9,3.634207
185,bluestriped grunt,2,1,1,7.528017
185,french grunt,2,4.5,9,7.528017
185,striped parrotfish,2,9.5,45,7.528017
185,bluestriped grunt,3,5,11,12.9106
185,redband parrotfish,2,1,13,7.528017
185,cocoa damselfish,1,1,0,3.634207
185,gray angelfish,6,1,0,47.85287
185,graysby,3,1,0,12.9106
185,threespot damselfish,2,1,9,7.528017
185,bluehead wrasse,2,1,3,7.528017
185,midnight parrotfish,5,1,0,24.92811
185,butter hamlet,2,1,0,7.528017
185,blue angelfish,3,1,0,12.9106
185,gray snapper,5,1,2,24.92811
185,white grunt,4,8.75,14,17.94324
185,striped parrotfish,3,3.5,0,12.9106
185,bluestriped grunt,4,1,3,17.94324
185,french grunt,3,1.5,0,12.9106
185,porkfish,5,1,0,24.92811
185,stoplight parrotfish,2,1,9,7.528017
185,white grunt,5,1,8,24.92811
185,bluestriped grunt,5,1,0,24.92811
185,balloonfish,3,0,1,12.9106
185,beaugregory,1,0,1,3.634207
185,beaugregory,2,0,4,7.528017
185,bicolor damselfish,1,0,1,3.634207
185,blue parrotfish,2,0,1,7.528017
185,blue tang,3,0,2,12.9106
185,bridled goby,2,0,1,7.528017
185,colon goby,1,0,1,3.634207
185,french grunt,4,0,1,17.94324
185,goldspot goby,1,0,4,3.634207
185,highhat,3,0,1,12.9106
185,hogfish,5,0,1,24.92811
185,masked goby,1,0,16,3.634207
185,neon goby,1,0,6,3.634207
185,red grouper,6,0,1,47.85287
185,redband parrotfish,1,0,2,3.634207
185,redband parrotfish,3,0,2,12.9106
185,roughhead blenny,1,0,4,3.634207
185,saucereye porgy,5,0,1,24.92811
185,sergeant major,2,0,1,7.528017
185,sharpnose puffer,2,0,1,7.528017
185,slippery dick,2,0,1,7.528017
185,stoplight parrotfish,4,0,1,17.94324
185,stoplight parrotfish,5,0,3,24.92811
185,striped parrotfish,4,0,1,17.94324
185,tomtate,3,0,6,12.9106
185,white grunt,3,0,47,12.9106
185,yellowtail snapper,3,0,3,12.9106
185,yellowtail snapper,4,0,4,17.94324
185,yellowtail snapper,5,0,2,24.92811
186,needlefish sp.,2,1,0,7.528017
186,redband parrotfish,1,3.75,1,3.634207
186,stoplight parrotfish,1,1,1,3.634207
186,striped parrotfish,1,7.5,12,3.634207
186,bar jack,3,3.75,0,12.9106
186,stoplight parrotfish,2,2.75,10,7.528017
186,sharpnose puffer,2,1,5,7.528017
186,bluehead wrasse,1,1,5,3.634207
186,white grunt,4,1,17,17.94324
186,cocoa damselfish,1,1,0,3.634207
186,schoolmaster snapper,4,1,0,17.94324
186,chub sp.,5,1,0,24.92811
186,graysby,4,1,0,17.94324
186,bicolor damselfish,2,1,1,7.528017
186,gray angelfish,5,1,1,24.92811
186,blue tang,3,1,2,12.9106
186,ocean surgeonfish,3,1,0,12.9106
186,puddingwife,2,1,0,7.528017
186,redband parrotfish,2,1.25,26,7.528017
186,stoplight parrotfish,3,1.25,1,12.9106
186,striped parrotfish,2,1.5,53,7.528017
186,bar jack,4,1.25,0,17.94324
186,needlefish sp.,3,1,0,12.9106
186,striped parrotfish,3,1,3,12.9106
186,beaugregory,2,0,5,7.528017
186,bicolor damselfish,1,0,2,3.634207
186,black hamlet,3,0,1,12.9106
186,blue parrotfish,2,0,1,7.528017
186,bluehead wrasse,2,0,50,7.528017
186,bluehead wrasse,3,0,7,12.9106
186,bluestriped grunt,3,0,1,12.9106
186,bridled goby,1,0,1,3.634207
186,bridled goby,2,0,1,7.528017
186,butter hamlet,2,0,4,7.528017
186,butter hamlet,3,0,1,12.9106
186,clown wrasse,2,0,2,7.528017
186,colon goby,1,0,4,3.634207
186,colon goby,2,0,4,7.528017
186,french grunt,3,0,3,12.9106
186,french grunt,4,0,1,17.94324
186,goldspot goby,1,0,5,3.634207
186,hogfish,3,0,1,12.9106
186,masked goby,1,0,6,3.634207
186,neon goby,1,0,1,3.634207
186,pallid goby,2,0,1,7.528017
186,redband parrotfish,3,0,1,12.9106
186,redband parrotfish,4,0,1,17.94324
186,roughhead blenny,1,0,11,3.634207
186,sharpnose puffer,1,0,2,3.634207
186,slender filefish,2,0,1,7.528017
186,slippery dick,2,0,1,7.528017
186,striped parrotfish,4,0,1,17.94324
186,threespot damselfish,2,0,4,7.528017
186,trumpetfish,6,0,1,47.85287
186,white grunt,2,0,8,7.528017
186,white grunt,3,0,28,12.9106
186,white grunt,5,0,3,24.92811
186,yellow jack,6,0,3,47.85287
186,yellowhead wrasse,2,0,1,7.528017
187,graysby,2,1,0,7.528017
187,gray angelfish,6,2,0,47.85287
187,beaugregory,2,2,2,7.528017
187,spotfin butterflyfish,3,2,1,12.9106
187,yellowhead wrasse,1,1,30,3.634207
187,ocean surgeonfish,2,2,0,7.528017
187,foureye butterflyfish,1,1,0,3.634207
187,redband parrotfish,1,1,13,3.634207
187,sharpnose puffer,1,3,13,3.634207
187,creole wrasse,1,1,2,3.634207
187,blue parrotfish,6,4,2,47.85287
187,doctorfish,2,3,0,7.528017
187,atlantic spadefish,6,4,0,47.85287
187,brown chromis,2,4,9,7.528017
187,blue chromis,1,1,1,3.634207
187,bicolor damselfish,1,32.25,82,3.634207
187,bluehead wrasse,1,18.5,39,3.634207
187,princess parrotfish,2,3.75,0,7.528017
187,striped parrotfish,1,1,0,3.634207
187,bluelip parrotfish,1,6,1,3.634207
187,striped parrotfish,2,0.5,1,7.528017
187,blue tang,3,1,0,12.9106
187,white grunt,5,1,0,24.92811
187,cero,6,1,0,47.85287
187,coney,5,1,0,24.92811
187,spotted goatfish,4,1,0,17.94324
187,trumpetfish,5,1,0,24.92811
187,reef butterflyfish,3,1,2,12.9106
187,squirrelfish,5,1,3,24.92811
187,blue angelfish,6,1,0,47.85287
187,porkfish,5,1,0,24.92811
187,rock beauty,2,1,1,7.528017
187,goldspot goby,1,1,35,3.634207
187,harlequin bass,2,1,3,7.528017
187,scrawled cowfish,5,1,0,24.92811
187,stoplight parrotfish,6,1,0,47.85287
187,queen angelfish,6,1,0,47.85287
187,yellowhead wrasse,2,2,17,7.528017
187,foureye butterflyfish,2,2,5,7.528017
187,redband parrotfish,2,2,18,7.528017
187,creole wrasse,2,3,14,7.528017
187,blue chromis,2,3,2,7.528017
187,bluehead wrasse,2,54.5,62,7.528017
187,striped parrotfish,3,3.5,1,12.9106
187,bicolor damselfish,2,10.75,39,7.528017
187,princess parrotfish,4,0.25,0,17.94324
187,graysby,4,1,1,17.94324
187,ocean surgeonfish,3,1,1,12.9106
187,redband parrotfish,4,1,5,17.94324
187,sharpnose puffer,2,1,4,7.528017
187,doctorfish,3,1,0,12.9106
187,bluehead wrasse,3,1,3,12.9106
187,princess parrotfish,5,1,2,24.92811
187,striped parrotfish,4,1,0,17.94324
187,blue tang,5,0,1,24.92811
187,bluelip parrotfish,2,0,8,7.528017
187,bridled goby,1,0,14,3.634207
187,bridled goby,2,0,2,7.528017
187,butter hamlet,2,0,1,7.528017
187,butter hamlet,3,0,2,12.9106
187,clown wrasse,2,0,1,7.528017
187,colon goby,1,0,1,3.634207
187,doctorfish,4,0,3,17.94324
187,doctorfish,5,0,2,24.92811
187,eyed flounder,2,0,1,7.528017
187,goldspot goby,2,0,5,7.528017
187,graysby,3,0,3,12.9106
187,greenblotch parrotfish,1,0,4,3.634207
187,greenblotch parrotfish,2,0,2,7.528017
187,hogfish,5,0,1,24.92811
187,hogfish,6,0,1,47.85287
187,masked goby,1,0,138,3.634207
187,neon goby,1,0,2,3.634207
187,ocean surgeonfish,4,0,1,17.94324
187,queen angelfish,5,0,1,24.92811
187,queen parrotfish,2,0,1,7.528017
187,queen parrotfish,3,0,1,12.9106
187,redband parrotfish,3,0,10,12.9106
187,redband parrotfish,5,0,1,24.92811
187,reef butterflyfish,2,0,1,7.528017
187,roughhead blenny,1,0,6,3.634207
187,sand diver,2,0,2,7.528017
187,slippery dick,2,0,1,7.528017
187,spotfin butterflyfish,2,0,1,7.528017
187,spotted goatfish,2,0,1,7.528017
187,squirrelfish,6,0,1,47.85287
187,stoplight parrotfish,1,0,1,3.634207
187,stoplight parrotfish,5,0,1,24.92811
187,sunshinefish,1,0,1,3.634207
187,tobaccofish,3,0,1,12.9106
187,yellowhead wrasse,3,0,2,12.9106
188,yellowhead wrasse,1,1,11,3.634207
188,striped parrotfish,1,1,2,3.634207
188,sharpnose puffer,1,1,16,3.634207
188,doctorfish,2,1,0,7.528017
188,foureye butterflyfish,1,1,0,3.634207
188,ocean surgeonfish,3,3,1,12.9106
188,bicolor damselfish,1,6.5,46,3.634207
188,redband parrotfish,1,1,12,3.634207
188,bluehead wrasse,1,2.5,6,3.634207
188,blue chromis,1,6.25,0,3.634207
188,brown chromis,2,5,1,7.528017
188,redband parrotfish,2,1,18,7.528017
188,squirrelfish,5,1,2,24.92811
188,reef butterflyfish,2,1,0,7.528017
188,stoplight parrotfish,5,1,1,24.92811
188,rock beauty,3,1,0,12.9106
188,cocoa damselfish,2,1,0,7.528017
188,butter hamlet,2,1,1,7.528017
188,queen angelfish,5,1,2,24.92811
188,black hamlet,2,1,0,7.528017
188,harlequin bass,2,1,2,7.528017
188,mutton snapper,6,1,0,47.85287
188,bandtail puffer,2,1,0,7.528017
188,gray triggerfish,5,1,0,24.92811
188,hogfish,4,1,0,17.94324
188,greenblotch parrotfish,2,1,2,7.528017
188,creole wrasse,1,1,0,3.634207
188,scrawled filefish,6,1,0,47.85287
188,graysby,2,1,2,7.528017
188,trumpetfish,6,1,0,47.85287
188,bicolor damselfish,2,19.5,43,7.528017
188,redband parrotfish,3,5,4,12.9106
188,bluehead wrasse,2,7.5,31,7.528017
188,blue chromis,2,18.75,13,7.528017
188,yellowhead wrasse,2,1,16,7.528017
188,striped parrotfish,3,1,1,12.9106
188,sharpnose puffer,2,1,8,7.528017
188,doctorfish,3,1,0,12.9106
188,foureye butterflyfish,2,1,1,7.528017
188,ocean surgeonfish,4,1,2,17.94324
188,redband parrotfish,4,1,1,17.94324
188,beaugregory,2,0,3,7.528017
188,blue chromis,3,0,1,12.9106
188,blue tang,5,0,1,24.92811
188,bluehead wrasse,3,0,5,12.9106
188,bridled goby,1,0,9,3.634207
188,bridled goby,2,0,2,7.528017
188,brown chromis,3,0,3,12.9106
188,colon goby,1,0,1,3.634207
188,colon goby,2,0,1,7.528017
188,goldspot goby,1,0,9,3.634207
188,gray triggerfish,6,0,2,47.85287
188,graysby,3,0,2,12.9106
188,greenblotch parrotfish,1,0,3,3.634207
188,hogfish,5,0,3,24.92811
188,masked goby,1,0,5,3.634207
188,ocean surgeonfish,5,0,1,24.92811
188,pallid goby,1,0,4,3.634207
188,pallid goby,2,0,1,7.528017
188,princess parrotfish,4,0,1,17.94324
188,redband parrotfish,5,0,2,24.92811
188,roughhead blenny,1,0,2,3.634207
188,sharptail eel,6,0,1,47.85287
188,smooth trunkfish,3,0,1,12.9106
188,spanish hogfish,2,0,2,7.528017
188,spotted goatfish,4,0,1,17.94324
188,spotted goatfish,5,0,2,24.92811
188,spotted scorpionfish,5,0,1,24.92811
188,striped parrotfish,2,0,2,7.528017
188,striped parrotfish,4,0,1,17.94324
188,tobaccofish,1,0,1,3.634207
188,white grunt,2,0,1,7.528017
188,white grunt,6,0,1,47.85287
188,yellowhead wrasse,3,0,4,12.9106
189,blue tang,2,1,0,7.528017
189,foureye butterflyfish,2,2,0,7.528017
189,black hamlet,2,2,1,7.528017
189,yellowhead wrasse,1,1,8,3.634207
189,reef butterflyfish,2,2,4,7.528017
189,harlequin bass,2,2,3,7.528017
189,graysby,2,1,1,7.528017
189,bicolor damselfish,1,15,26,3.634207
189,ocean surgeonfish,2,1,0,7.528017
189,striped parrotfish,1,4,0,3.634207
189,redband parrotfish,1,8.25,15,3.634207
189,bluehead wrasse,1,12.5,27,3.634207
189,creole wrasse,1,1,0,3.634207
189,blue chromis,1,1,0,3.634207
189,bluelip parrotfish,1,6,3,3.634207
189,greenblotch parrotfish,1,4.5,5,3.634207
189,ocean surgeonfish,3,2.75,1,12.9106
189,creole wrasse,2,6.5,2,7.528017
189,blue chromis,2,25,5,7.528017
189,sharpnose puffer,1,1,2,3.634207
189,bar jack,5,1,0,24.92811
189,spotted scorpionfish,6,1,0,47.85287
189,cocoa damselfish,2,1,0,7.528017
189,spotted goatfish,5,1,0,24.92811
189,spotfin butterflyfish,3,1,0,12.9106
189,princess parrotfish,2,1,1,7.528017
189,trumpetfish,4,1,0,17.94324
189,clown wrasse,2,1,3,7.528017
189,blue runner,5,1,0,24.92811
189,scrawled filefish,6,1,0,47.85287
189,spanish hogfish,5,1,0,24.92811
189,butter hamlet,2,1,3,7.528017
189,slender filefish,1,1,0,3.634207
189,gray angelfish,5,1,1,24.92811
189,graysby,3,2,1,12.9106
189,bicolor damselfish,2,45,34,7.528017
189,striped parrotfish,2,12,23,7.528017
189,bluehead wrasse,2,25,43,7.528017
189,ocean surgeonfish,4,1.25,2,17.94324
189,redband parrotfish,2,1.75,16,7.528017
189,bluehead wrasse,3,12.5,0,12.9106
189,creole wrasse,3,1.5,0,12.9106
189,greenblotch parrotfish,2,1.5,4,7.528017
189,blue tang,3,1,1,12.9106
189,yellowhead wrasse,2,1,24,7.528017
189,redband parrotfish,3,1,5,12.9106
189,creole wrasse,4,1,1,17.94324
189,beaugregory,2,0,1,7.528017
189,blackear wrasse,2,0,1,7.528017
189,blue hamlet,2,0,1,7.528017
189,blue tang,4,0,3,17.94324
189,bluelip parrotfish,2,0,1,7.528017
189,bridled goby,1,0,1,3.634207
189,colon goby,1,0,8,3.634207
189,goldspot goby,1,0,4,3.634207
189,graysby,4,0,1,17.94324
189,harlequin bass,1,0,1,3.634207
189,masked goby,1,0,3,3.634207
189,pallid goby,1,0,1,3.634207
189,pallid goby,2,0,1,7.528017
189,princess parrotfish,5,0,1,24.92811
189,queen angelfish,5,0,2,24.92811
189,redband parrotfish,4,0,4,17.94324
189,redband parrotfish,5,0,1,24.92811
189,redtail parrotfish,5,0,1,24.92811
189,roughhead blenny,1,0,6,3.634207
189,roughhead blenny,2,0,1,7.528017
189,stoplight parrotfish,5,0,1,24.92811
189,striped parrotfish,3,0,4,12.9106
189,striped parrotfish,4,0,3,17.94324
189,yellowhead wrasse,3,0,1,12.9106
189,yellowhead wrasse,4,0,2,17.94324
190,creole wrasse,1,1,0,3.634207
190,brown chromis,2,2,0,7.528017
190,foureye butterflyfish,2,2,1,7.528017
190,blue tang,3,3,2,12.9106
190,ocean surgeonfish,2,1,0,7.528017
190,sharpnose puffer,1,3,7,3.634207
190,bicolor damselfish,1,51,49,3.634207
190,bluehead wrasse,1,35.25,51,3.634207
190,blue chromis,1,1,2,3.634207
190,striped parrotfish,1,1.25,1,3.634207
190,yellowhead wrasse,1,3.75,18,3.634207
190,redband parrotfish,1,2,15,3.634207
190,greenblotch parrotfish,1,1,7,3.634207
190,blue runner,3,1,0,12.9106
190,scad sp.,2,75,0,7.528017
190,blue chromis,2,9,22,7.528017
190,greenblotch parrotfish,2,5,4,7.528017
190,blue runner,4,12.5,0,17.94324
190,clown wrasse,2,1,0,7.528017
190,reef butterflyfish,2,1,2,7.528017
190,blue hamlet,3,1,0,12.9106
190,rock beauty,5,1,0,24.92811
190,harlequin bass,2,1,7,7.528017
190,graysby,2,1,1,7.528017
190,butter hamlet,2,1,3,7.528017
190,gray angelfish,5,1,1,24.92811
190,black hamlet,2,1,1,7.528017
190,mutton snapper,6,1,2,47.85287
190,bar jack,5,1,0,24.92811
190,spanish hogfish,5,1,2,24.92811
190,black grouper,6,1,0,47.85287
190,ocean surgeonfish,3,2,0,12.9106
190,striped parrotfish,2,2.5,3,7.528017
190,redband parrotfish,2,4,16,7.528017
190,bicolor damselfish,2,17,46,7.528017
190,bluehead wrasse,2,10.75,41,7.528017
190,striped parrotfish,3,0.25,0,12.9106
190,yellowhead wrasse,2,0.25,17,7.528017
190,redband parrotfish,3,2,1,12.9106
190,blue runner,5,4.5,0,24.92811
190,scad sp.,3,25,0,12.9106
190,creole wrasse,2,1,3,7.528017
190,blue tang,4,1,1,17.94324
190,ocean surgeonfish,4,1,5,17.94324
190,sharpnose puffer,2,1,1,7.528017
190,bluehead wrasse,3,1,1,12.9106
190,striped parrotfish,5,1,0,24.92811
190,yellowhead wrasse,3,1,3,12.9106
190,blue chromis,3,0,4,12.9106
190,bluelip parrotfish,1,0,6,3.634207
190,bridled goby,1,0,10,3.634207
190,bridled goby,2,0,2,7.528017
190,brown chromis,3,0,10,12.9106
190,colon goby,1,0,3,3.634207
190,coney,4,0,1,17.94324
190,creole wrasse,3,0,1,12.9106
190,creole wrasse,4,0,1,17.94324
190,goldspot goby,1,0,15,3.634207
190,gray angelfish,6,0,1,47.85287
190,graysby,3,0,1,12.9106
190,graysby,4,0,1,17.94324
190,hogfish,5,0,1,24.92811
190,masked goby,1,0,401,3.634207
190,pallid goby,1,0,7,3.634207
190,pallid goby,2,0,3,7.528017
190,queen angelfish,4,0,1,17.94324
190,redband parrotfish,5,0,3,24.92811
190,rock beauty,4,0,1,17.94324
190,roughhead blenny,1,0,12,3.634207
190,scrawled filefish,6,0,2,47.85287
190,smooth trunkfish,4,0,1,17.94324
190,spanish hogfish,1,0,1,3.634207
190,spanish hogfish,2,0,1,7.528017
190,spotfin butterflyfish,2,0,2,7.528017
190,spotted goatfish,4,0,1,17.94324
190,stoplight parrotfish,2,0,2,7.528017
190,stoplight parrotfish,6,0,1,47.85287
190,sunshinefish,1,0,1,3.634207
190,tan hamlet,3,0,1,12.9106
190,yellowhead jawfish,2,0,1,7.528017
191,ocean surgeonfish,1,1,2,3.634207
191,puddingwife,1,2,0,3.634207
191,stoplight parrotfish,1,1,4,3.634207
191,bicolor damselfish,1,3,0,3.634207
191,bluehead wrasse,1,4,1,3.634207
191,striped parrotfish,1,1,31,3.634207
191,redband parrotfish,1,1,2,3.634207
191,tomtate,1,3.75,0,3.634207
191,clown wrasse,2,5,0,7.528017
191,white grunt,2,15,17,7.528017
191,striped parrotfish,2,10,48,7.528017
191,redband parrotfish,2,8,18,7.528017
191,spotted goatfish,2,1,2,7.528017
191,doctorfish,1,1,0,3.634207
